article_id,article_type_id,Experimental/observational,Study type,Harmonized_study type,Location,Region,Longhurst province,Habitat type_harmonized,Seasonality_harmonized,Trawling gear type_harmonized,Latitude_study_site,Longitude_study_site,Water depth (m),Sample core depth slice,Response variable,Mean_After_control,Term_var_After_control,Value_var_After_control,SD_After_control,n_After_control,Mean_Before_control,Term_var_Before_control,Value_var_Before_control,SD_Before_control,n_Before_control,Mean_Before_impact,Term_var_Before_impact,Value_var_Before_impact,SD_Before_impact,n_Before_impact,Mean_After_impact,Term_var_After_impact,Value_var_After_impact,SD_After_impact,n_After_impact,Time since trawl (days),Trawling effort_numerical_harmonized,Trawling effort_units_harmonized,Trawling_effort_GFW,Time since first disturbance (years),Historically fished,Model_Chl_bottom (mg/m3),Model_Current_velocity (m/s),Model_Dissolved_Oxygen (mol/m3), Model_NO3_bottom (mol/m3),Model_PO4_bottom (mol/m3),Model_Sal_bottom,Model_Silicate_bottom (mol/m3),Model_Temp_bottom,Model_NPP_surface (g/m3/day),dist_shore (m)
96,96,Experimental,Control Impact,Experimental,"Port Shelter, Hong Kong",Hong Kong,China Sea,Shallow sandy mud,Tropical dry season,Beam trawl,22.23333333,114.3,20,Grab sample,TOC,0.671007376,SD,0.053627512,0.053627512,24,,,,,,,,,,,0.870679638,SD,0.04337985,0.04337985,24,0,,,0,,1,1.35931137,0.256744,229.204589,5.97704908,0.06143677,33.7911657,5.33967524,25.027177,0.09392185,1331.01001
96,96,Experimental,Control Impact,Experimental,"Port Shelter, Hong Kong",Hong Kong,China Sea,Shallow sandy mud,Tropical dry season,Beam trawl,22.23333333,114.3,20,Grab sample,Mud content (< 63 µm),72.43261163,SD,10.59641355,10.59641355,8,,,,,,,,,,,84.41762138,SD,12.78255132,12.78255132,8,0,,,0,,1,1.35931137,0.256744,229.204589,5.97704908,0.06143677,33.7911657,5.33967524,25.027177,0.09392185,1331.01001
96,96,Experimental,Control Impact,Experimental,"Port Shelter, Hong Kong",Hong Kong,China Sea,Shallow sandy mud,Tropical dry season,Beam trawl,22.23333333,114.3,20,Grab sample,TN,872.9585792,SD,134.8167073,134.8167073,24,,,,,,,,,,,1133.233832,SD,65.20738375,65.20738375,24,0,,,0,,1,1.35931137,0.256744,229.204589,5.97704908,0.06143677,33.7911657,5.33967524,25.027177,0.09392185,1331.01001
96,96,Experimental,Control Impact,Experimental,"Port Shelter, Hong Kong",Hong Kong,China Sea,Shallow sandy mud,Tropical dry season,Beam trawl,22.23333333,114.3,20,Grab sample,TOC/TN,0.000784511,SD,0.000134132,0.000134132,24,,,,,,,,,,,0.000769554,SD,4.13E-05,4.13E-05,24,0,,,0,,1,1.35931137,0.256744,229.204589,5.97704908,0.06143677,33.7911657,5.33967524,25.027177,0.09392185,1331.01001
100,100,Experimental,Before After,Experimental,"Veraval coast, India",NW India,Western India coast,Shallow mud,Tropical wet season,Otter Trawl,20.86522222,70.308,27.9,Grab sample,OM (LOI),,,,,,,,,,,1.46041,SD,0.406051106,0.406051106,20,1.330095,SD,0.387133236,0.387133236,20,,1,Hauls prior sampling,0,,1,0.124441548,0.141796,204.1658114,0.003073054,0.35186817,36.28661502,2.138466376,26.9855613,0.00707744,6734.231932
100,100,Experimental,Before After,Experimental,"Veraval coast, India",NW India,Western India coast,Shallow mud,Tropical dry season,Otter Trawl,20.86522222,70.308,27.9,Grab sample,OM (LOI),,,,,,,,,,,1.42158,SD,0.433198557,0.433198557,40,1.3267025,SD,0.470673087,0.470673087,40,,1,Hauls prior sampling,0,,1,0.124441548,0.141796,204.1658114,0.003073054,0.35186817,36.28661502,2.138466376,26.9855613,0.00707744,6734.231932
111,111,Observational,Control Impact,Comparative trawl vs control,Sinaloa-Sonora coast,Gulf of California,Central American coast,Shallow mud,Temperate spring,Mixed,26.56,-110.68,27.5,0-2,Mean grain size,6,SD,3,3,10,,,,,,,,,,,4,SD,2,2,28,,,,,,1,,,,,,,,,,
111,111,Observational,Control Impact,Comparative trawl vs control,Sinaloa-Sonora coast,Gulf of California,Central American coast,Shallow mud,Temperate spring,Mixed,26.56,-110.68,27.5,0-2,TOC,236,SD,196,196,10,,,,,,,,,,,195,SD,133,133,28,,,,,,1,,,,,,,,,,
111,111,Observational,Control Impact,Comparative trawl vs control,Sinaloa-Sonora coast,Gulf of California,Central American coast,Shallow mud,Temperate spring,Mixed,26.56,-110.68,27.5,0-2,TN,33,SD,24,24,10,,,,,,,,,,,28,SD,15,15,28,,,,,,1,,,,,,,,,,
111,111,Observational,Control Impact,Comparative trawl vs control,Sinaloa-Sonora coast,Gulf of California,Central American coast,Shallow mud,Temperate spring,Mixed,26.56,-110.68,27.5,0-2,TOC/TN,7,SD,1,1,10,,,,,,,,,,,6,SD,1,1,28,,,,,,1,,,,,,,,,,
115,115,Observational,Control Impact,Comparative trawl vs control,South Evvoikos Gulf,Aegean Sea,Mediterranean Sea,Shallow mud,Temperate spring,Mixed,38.21838429,24.00967986,56.85915493,Grab sample,TOC,4.119333333,SD,0.795949957,0.795949957,30,,,,,,,,,,,9.557647059,SD,2.026938274,2.026938274,34,,,,0,,,0.077328314,0.01307177,238.7967211,0.009340515,0.100379616,38.52067879,5.811066591,17.62811727,0.001375601,7427.522549
115,115,Observational,Control Impact,Comparative trawl vs control,South Evvoikos Gulf,Aegean Sea,Mediterranean Sea,Shallow mud,Temperate spring,Mixed,38.21838429,24.00967986,56.85915493,Grab sample,Mud content (< 63 µm),27.44083333,SD,6.536443031,6.536443031,24,,,,,,,,,,,96.49666667,SD,1.763245114,1.763245114,30,,,,0,,,0.077328314,0.01307177,238.7967211,0.009340515,0.100379616,38.52067879,5.811066591,17.62811727,0.001375601,7427.522549
115,115,Observational,Control Impact,Comparative trawl vs control,South Evvoikos Gulf,Aegean Sea,Mediterranean Sea,Shallow mud,Temperate spring,Mixed,38.21838429,24.00967986,56.85915493,Grab sample,Sand,78.29333333,SD,7.304672021,7.304672021,30,,,,,,,,,,,26.23863636,SD,43.84078887,43.84078887,44,,,,0,,,0.077328314,0.01307177,238.7967211,0.009340515,0.100379616,38.52067879,5.811066591,17.62811727,0.001375601,7427.522549
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate winter,Otter Trawl,40.41435,0.70105,47,0-1,Mean grain size,2.865,SD,0.096,0.096,5,,,,,,,,,,,4.986,SD,0.405,0.405,5,,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate winter,Otter Trawl,40.41435,0.70105,47,0-1,TOC,0.5031,SD,0.05223617,0.05223617,5,,,,,,,,,,,0.65453,SD,0.014047135,0.014047135,5,,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate winter,Otter Trawl,40.41435,0.70105,47,0-1,TC,4.12346,SD,0.064896672,0.064896672,5,,,,,,,,,,,4.60802,SD,0.057864028,0.057864028,5,,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate winter,Otter Trawl,40.41435,0.70105,47,0-1,Sand,0.76,SD,0.26,0.26,5,,,,,,,,,,,0.492,SD,0.08,0.08,5,,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate winter,Otter Trawl,40.41435,0.70105,47,0-1,Clay ,61.724,SD,1.266562276,1.266562276,5,,,,,,,,,,,42.134,SD,2.6,2.6,5,,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate winter,Otter Trawl,40.41435,0.70105,47,0-1,TN,0.119,SD,0.013,0.013,5,,,,,,,,,,,0.109,SD,0.016,0.016,5,,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate winter,Otter Trawl,40.41435,0.70105,47,0-1,TOC/TN,4.95,SD,0.3,0.3,5,,,,,,,,,,,7.15,SD,1.15,1.15,5,,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate summer,Otter Trawl,40.41435,0.70105,47,0-1,Mean grain size,2.647,SD,0.094,0.094,5,,,,,,,,,,,4.528,SD,0.327,0.327,5,,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate summer,Otter Trawl,40.41435,0.70105,47,0-1,TOC,0.55337,SD,0.028659087,0.028659087,5,,,,,,,,,,,0.58907,SD,0.041988058,0.041988058,5,,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate summer,Otter Trawl,40.41435,0.70105,47,0-1,TC,4.15481,SD,0.090860108,0.090860108,5,,,,,,,,,,,4.37499,SD,0.122633883,0.122633883,5,,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate summer,Otter Trawl,40.41435,0.70105,47,0-1,Sand,0.506,SD,0.204,0.204,5,,,,,,,,,,,0.408,SD,0.136,0.136,5,,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate summer,Otter Trawl,40.41435,0.70105,47,0-1,Clay ,64.312,SD,1.512223528,1.512223528,5,,,,,,,,,,,45.314,SD,2.170237314,2.170237314,5,,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate summer,Otter Trawl,40.41435,0.70105,47,0-1,TN,0.119,SD,0.007,0.007,5,,,,,,,,,,,0.111,SD,0.006,0.006,5,,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate summer,Otter Trawl,40.41435,0.70105,47,0-1,TOC/TN,5.43,SD,0.29,0.29,5,,,,,,,,,,,6.18,SD,0.26,0.26,5,,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate summer,Otter Trawl,40.41435,0.70105,47,0-1,Mean grain size,2.725,SD,0.081,0.081,5,,,,,,,,,,,4.579,SD,0.339,0.339,5,15,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate summer,Otter Trawl,40.41435,0.70105,47,0-1,TOC,0.48255,SD,0.056220759,0.056220759,5,,,,,,,,,,,0.58637,SD,0.067670328,0.067670328,5,15,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate summer,Otter Trawl,40.41435,0.70105,47,0-1,TC,3.73519,SD,0.133971645,0.133971645,5,,,,,,,,,,,4.1589,SD,0.131284819,0.131284819,5,15,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate summer,Otter Trawl,40.41435,0.70105,47,0-1,Sand,0.476,SD,0.154,0.154,5,,,,,,,,,,,0.42,SD,0.15,0.15,5,15,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate summer,Otter Trawl,40.41435,0.70105,47,0-1,Clay ,63.182,SD,1.199028774,1.199028774,5,,,,,,,,,,,44.86,SD,2.36101673,2.36101673,5,15,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate summer,Otter Trawl,40.41435,0.70105,47,0-1,TN,0.064,SD,0.006,0.006,5,,,,,,,,,,,0.069,SD,0.008,0.008,5,15,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate summer,Otter Trawl,40.41435,0.70105,47,0-1,TOC/TN,8.87,SD,1.03,1.03,5,,,,,,,,,,,10,SD,1.04,1.04,5,15,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate summer,Otter Trawl,40.41435,0.70105,47,0-1,Mean grain size,2.679,SD,0.033,0.033,5,,,,,,,,,,,4.412,SD,0.235,0.235,5,29,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate summer,Otter Trawl,40.41435,0.70105,47,0-1,TOC,0.53666,SD,0.052548233,0.052548233,5,,,,,,,,,,,0.64486,SD,0.044889968,0.044889968,5,29,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate summer,Otter Trawl,40.41435,0.70105,47,0-1,TC,4.01995,SD,0.199061677,0.199061677,5,,,,,,,,,,,4.39519,SD,0.135363249,0.135363249,5,29,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate summer,Otter Trawl,40.41435,0.70105,47,0-1,Sand,0.752,SD,0.399,0.399,5,,,,,,,,,,,0.464,SD,0.089,0.089,5,29,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate summer,Otter Trawl,40.41435,0.70105,47,0-1,Clay ,63.684,SD,0.624243542,0.624243542,5,,,,,,,,,,,46.146,SD,1.726681789,1.726681789,5,29,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate summer,Otter Trawl,40.41435,0.70105,47,0-1,TN,0.062,SD,0.018,0.018,5,,,,,,,,,,,0.058,SD,0.005,0.005,5,29,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate summer,Otter Trawl,40.41435,0.70105,47,0-1,TOC/TN,10.75,SD,2.69,2.69,5,,,,,,,,,,,13.05,SD,1.49,1.49,5,29,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate summer,Otter Trawl,40.41435,0.70105,47,0-1,Mean grain size,2.673,SD,0.1,0.1,5,,,,,,,,,,,4.554,SD,0.222,0.222,5,52,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate summer,Otter Trawl,40.41435,0.70105,47,0-1,TOC,0.63015,SD,0.039441254,0.039441254,5,,,,,,,,,,,0.704475,SD,0.065926392,0.065926392,5,52,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate summer,Otter Trawl,40.41435,0.70105,47,0-1,TC,4.17239,SD,0.193456863,0.193456863,5,,,,,,,,,,,4.2982625,SD,0.367024217,0.367024217,5,52,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate summer,Otter Trawl,40.41435,0.70105,47,0-1,Sand,0.716,SD,0.372,0.372,5,,,,,,,,,,,0.467,SD,0.081,0.081,5,52,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate summer,Otter Trawl,40.41435,0.70105,47,0-1,Clay ,64.1,SD,1.56979298,1.56979298,5,,,,,,,,,,,45.055,SD,1.469750546,1.469750546,5,52,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate summer,Otter Trawl,40.41435,0.70105,47,0-1,TN,0.117,SD,0.008,0.008,5,,,,,,,,,,,0.1,SD,0.01,0.01,5,52,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate summer,Otter Trawl,40.41435,0.70105,47,0-1,TOC/TN,6.31,SD,0.28,0.28,5,,,,,,,,,,,8.2,SD,2.67,2.67,5,52,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate autumn,Otter Trawl,40.41435,0.70105,47,0-1,Mean grain size,2.818,SD,0.228,0.228,5,,,,,,,,,,,4.776,SD,0.307,0.307,5,,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate autumn,Otter Trawl,40.41435,0.70105,47,0-1,TOC,0.61188,SD,0.148484316,0.148484316,5,,,,,,,,,,,0.67822,SD,0.031775985,0.031775985,5,,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate autumn,Otter Trawl,40.41435,0.70105,47,0-1,TC,4.0431,SD,0.186812633,0.186812633,5,,,,,,,,,,,4.55939,SD,0.152084164,0.152084164,5,,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate autumn,Otter Trawl,40.41435,0.70105,47,0-1,Sand,0.594,SD,0.22,0.22,5,,,,,,,,,,,0.568,SD,0.113,0.113,5,,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate autumn,Otter Trawl,40.41435,0.70105,47,0-1,Clay ,61.974,SD,0.38978199,0.38978199,5,,,,,,,,,,,43.472,SD,1.974112459,1.974112459,5,,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate autumn,Otter Trawl,40.41435,0.70105,47,0-1,TN,0.09965,SD,0.006,0.006,5,,,,,,,,,,,0.085,SD,0.005,0.005,5,,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate autumn,Otter Trawl,40.41435,0.70105,47,0-1,TOC/TN,7.12,SD,1.52,1.52,5,,,,,,,,,,,9.31,SD,0.76,0.76,5,,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate autumn,Otter Trawl,40.41435,0.70105,47,0-1,Mean grain size,2.626,SD,0.129,0.129,5,,,,,,,,,,,4.676,SD,0.463,0.463,5,,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
70,70,Observational,Control Impact,Comparative trawl vs control,Ebro Delta,W Mediterranean,Mediterranean Sea,Shallow mud,Temperate autumn,Otter Trawl,40.41435,0.70105,47,0-1,TOC,0.50727,SD,0.01883579,0.01883579,5,,,,,,,,,,,0.62618,SD,0.0503668,0.0503668,5,,,,247.669998,,1,0.29499601,0.04066,247.757812,0.24949018,0.08212407,38.1379094,2.07068323,15.0721046,0.0112728,19191.6992
